Codigo Instancia,Nit,Fecha Corte,Punto Entrada,Estado Verificación,Periodo,Ganancia (pérdida),"Otro resultado integral, neto de impuestos, diferencias de cambio por conversión","Otro resultado integral, neto de impuestos, ganancias (pérdidas) actuariales por planes de beneficios definidos","Otro resultado integral, neto de impuestos, ganancias (pérdidas) por revaluación","Total otro resultado integral que no se reclasificará al resultado del periodo, neto de impuestos","Ganancias (pérdidas) por coberturas de flujos de efectivo, neto de impuestos","Total otro resultado integral que se reclasificará al resultado del periodo, neto de impuestos","Participación de otro resultado integral de subsidiarias, asociadas y negocios conjuntos contabilizados utilizando el método de la participación que se reclasificará al resultado del periodo, neto de impuestos",Total otro resultado integral,Resultado integral total
177044,860071970,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,106463,,,,,,,,,106463
177044,860071970,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,352594,,,,,-42015,-42015,,-42015,310579
177049,900479170,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,75485,,,,,,,,,
177049,900479170,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,72850,,,,,,,,,
177056,890700062,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1992553,,,,,,,,,
177056,890700062,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,645657,,,,,,,,,
177057,900276466,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-13281,,,,,,,,,
177057,900276466,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-14611,,,,,,,,,
177079,830096948,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,475568,,,,,,,,,475568
177079,830096948,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,353263,,,,,,,,,353263
177081,900482171,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-35504,,,,,,,,,
177081,900482171,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-131481,,,,,,,,,
177087,901243377,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,771020,,,,,,,,,
177087,901243377,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,126624,,,,,,,,,
177106,901299665,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-30057,,,,,,,,,
177106,901299665,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,0,,,,,,,,,
177124,900546277,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-99220,,,,,,,,,
177124,900546277,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-165459,,,,,,,,,
177130,900546276,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1987797,,,4491088,4491088,,,,4491088,6478885
177130,900546276,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,7308724,,,-3948569,-3948569,,,,-3948569,3360155
177153,890305680,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,669949,,,,,,,,,
177153,890305680,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,907847,,,,,,,,,
177216,830089470,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,481928,,,,,,,,,
177216,830089470,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,83054,,,,,,,,,
177259,860350566,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,0,,,,,,,,,
177259,860350566,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,621326,,,,,,,,,
177263,900970769,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2112744,,,,,,,,,
177263,900970769,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3375106,,,,,,,,,
177267,900919068,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-758584,,,,,,,,,
177267,900919068,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-2101777,,,,,,,,,
177270,800114079,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1053295,,,,,,,,,
177270,800114079,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,331075,,,,,,,,,
177274,900516468,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3059741,,,,,,,,,
177274,900516468,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,5172765,,,,,,,,,
177278,804017671,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-630127,,,,,,,,,
177278,804017671,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-280457,,,,,,,,,
177291,860529068,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,87421,,,,,,,,,
177291,860529068,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,80473,,,,,,,,,
177294,900579060,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,6881877,,,,,,,,-928134,5953743
177294,900579060,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3191475,,,,,,,,1593372,4784847
177316,804003570,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,89500,,,9089,9089,,,,9089,98589
177316,804003570,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,233805,,,,,,,,,233805
177339,830088471,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1374941,,,,,,,,,
177339,830088471,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1926236,,,,,,,,,
177354,900375963,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3785714,,,,,,,,,
177354,900375963,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4251141,,,,,,,,,
177501,900058368,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,958730,,,,,,,,,
177501,900058368,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,692077,,,,,,,,,
177545,900090768,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-6770,,,,,,,,,-6770
177545,900090768,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-84147,,,,,,,,,-84147
177550,821000170,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,20929,,,,,,,,,
177550,821000170,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,12673,,,,,,,,,
177576,860054967,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,91097,,,,,,,,,91097
177576,860054967,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,143165,,,,,,,,,143165
177582,900322118,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,487928,,,,,,,,,
177582,900322118,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1103058,,,,,,,,,
177610,802013267,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,58036,,,,,,,,,58036
177610,802013267,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,42822,,,,,,,,,42822
177618,900256279,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3540227,,,,,,,,,
177618,900256279,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4560761,,,,,,,,,
177623,900361866,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,55225,0,0,0,0,0,0,,10375764,10430989
177623,900361866,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-425424,,,,,,,,,
177945,800158170,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,999284,,,,,,,,,999284
177945,800158170,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,305162,,,,,,,,,305162
177955,901218067,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1880,,,,,,,,,
177955,901218067,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-126,,,,,,,,,
177956,900832370,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,635184,,,,,,,,,635184
177956,900832370,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,690340,,,,,,,,,690340
177977,900215784,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,12750,,,,,,,,,
177977,900215784,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,90703,,,,,,,,,
177979,900060879,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2105360,,,,,,,,,2105360
177979,900060879,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,620328,,,,,,,,,
178011,900926287,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,430035,,,,,,,,,
178011,900926287,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-127194,,,,,,,,,
178020,890913379,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-204334,,,,,,,,,
178020,890913379,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-636791,,,,,,,,,
178058,800177980,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-857,,,,,,,,,-857
178058,800177980,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-126978,,,,,,,,,-126978
178079,900316668,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-205533,0,0,0,0,0,0,,0,-205533
178079,900316668,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1485083,0,0,0,0,0,0,,0,1485083
178082,890933089,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1946626,,,11236933,11236933,,,,14827471,16774097
178082,890933089,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2243704,,,85834,85834,,,,3237203,5480907
178091,816001576,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,578740,,,,,,,,,
178091,816001576,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,246557,,,,,,,,,
178167,800161568,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,5991248,,,-12240253,-12240253,,,,-12240253,-6249005
178167,800161568,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,12208767,,,16422667,16422667,,,,16422667,28631434
178168,800164580,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1096446,,,,,,,,,
178168,800164580,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1972336,,,,,,,,,
178176,804008789,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,497198,,,,,,,,,
178176,804008789,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,320556,,,,,,,,,
178202,900438181,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,509466,,,,,,,,,
178202,900438181,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,609102,,,,,,,,,
178205,900164487,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,42818,,,,,,,,0,42818
178205,900164487,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,241736,,,,,,,,0,241736
178249,860001056,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1715304,,,,,,,,,
178249,860001056,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1600552,,,,,,,,,
178309,900138972,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-227117,,,,,,,,-2514351,-2741468
178309,900138972,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-186987,,,,,,,,-3596788,-3783775
178323,900961779,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-748094,,,,,,,,,
178323,900961779,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,23148,,,,,,,,,
178325,900587475,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,52590,,,,,,,,,
178325,900587475,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,858082,,,,,,,,,
178353,890111275,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,5091016,,,,,,,,,
178353,890111275,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2821427,,,,,,,,,
178362,900578795,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1654239,,,,,,,,,-1654239
178362,900578795,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-476340,,,,,,,,,-476340
178386,900439985,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1287447,0,0,0,0,0,0,,0,-1287447
178386,900439985,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-748369,0,0,0,0,0,0,,0,-748369
178492,900342373,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,108309,,,,,,,,,108309
178492,900342373,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,17090,,,,,,,,,17090
178519,860064081,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-726664,,,,,,,,,
178519,860064081,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3118336,,,,,,,,,
178533,860007884,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,208801,,,,,,,,,
178533,860007884,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2093308,,,,,,,,,
178583,860047876,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2044862,,,-4577861,-4577861,,,,-4577861,-2532999
178583,860047876,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-306009,,,6673,6673,,,,6673,-299336
178584,900309264,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3443320,,,,,,,,,
178584,900309264,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4110811,,,,,,,,,
178598,900036975,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,588112,,,,,,,,,
178598,900036975,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,594336,,,,,,,,,
178612,900114274,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2006875,,,,,,,,,
178612,900114274,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2048576,,,,,,,,,
178624,800065590,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,276752,,,,,,,,,
178624,800065590,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,62594,,,,,,,,,
178641,900395986,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,605927,,,,,,,,,
178641,900395986,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,8131052,,,,,,,,,
178645,805012199,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-49991,,,,,,,,,
178645,805012199,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3396618,,,,,,,,,
178647,900671982,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1793108,,,,,,,,,-1793108
178647,900671982,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1956698,,,,,,,,,-1956698
178656,800247875,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,198551,,,,,,,,,
178656,800247875,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,143486,,,,,,,,,
178680,890929088,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3313819,,,,,,,,,
178680,890929088,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,24154515,,,,,,,,,
178686,901109004,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-7820431,,,,,,,,,
178686,901109004,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-2192910,,,,,,,,,
178722,900428574,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,145830,,,,,,,,,
178722,900428574,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1381165,,,,,,,,,
178728,890405999,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,76742,,,,,,,,,
178728,890405999,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,47476,,,,,,,,,
178741,901259780,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,9617373,,,2928635,2928635,,,,2928635,12546008
178741,901259780,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,14752396,,,-24183738,-24183738,,,,-24183738,-9431342
178788,804002491,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4207698,,,,,,,,,
178788,804002491,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1678747,,,,,,,,,
178791,800118787,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,172731,0,0,0,0,0,0,,0,172731
178791,800118787,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,159915,0,0,0,0,,,,0,159915
178814,900192581,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-465476,,,-751855,-751855,-53201,-53201,,-805056,-1270532
178814,900192581,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-720008,,,1896581,1896581,,,,1896581,1176573
178827,800051084,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,633573,,,11307,11307,,,,11307,644880
178827,800051084,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-55910,,,0,0,,,,0,-55910
178847,816001564,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1832152,,,,,,,,,
178847,816001564,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-972126,,,,,,,,,
178862,805013176,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-233840,,,,,,,,,
178862,805013176,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-27832,,,,,,,,,
178867,802023873,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,425688,0,0,0,0,0,0,,0,425688
178867,802023873,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,606536,0,0,0,0,0,0,,0,606536
178888,891300882,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,343750,,,,,,,,,
178888,891300882,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,223506,,,,,,,,,
178901,811043174,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,7853401,,,,,,,,,
178901,811043174,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4315877,,,,,,,,,
178950,890404273,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,92240,,,,,,,,,
178950,890404273,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,101465,,,,,,,,,
178959,800129789,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,159872,,,,,,,,,159872
178959,800129789,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,230079,,,,,,,,,230079
178982,829000980,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-2853938,,,,,,,,,
178982,829000980,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-3175515,,,,,,,,,
179004,900469586,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,769279,,,,,,,,230781,1000060
179004,900469586,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,949240,,,,,,,,,949240
179014,860532188,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,299557,,,,,,,,,
179014,860532188,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,131479,,,,,,,,,
179021,890504581,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-67122,0,0,0,0,0,0,,0,-67122
179021,890504581,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,38581920,0,0,0,0,0,0,,0,38581920
179065,900259779,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1639422,,,,,,,,514252,2153674
179065,900259779,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,764672,,,,,,,,308674,1073346
179066,800046874,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,323348,,,,,,,,,
179066,800046874,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,241693,,,,,,,,,
179070,890913372,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2889677,,,,,,,,,
179070,890913372,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2086753,,,,,,,,,
179074,804008680,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,41112,,,,,,,,320071,361183
179074,804008680,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,282563,,,,,,,,,282563
179097,830054682,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2583898,,,,,,,,,
179097,830054682,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1763658,,,,,,,,,
179113,900387190,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,8925692,,,,,,,,,
179113,900387190,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,18222180,,,,,,,,,
179131,900760172,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-6995,,,,,,,,,
179131,900760172,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,146760,,,,,,,,,
179138,900472789,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4863548,,,-2203141,-2203141,,,,-839418,4024130
179138,900472789,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2794049,,,2306078,2306078,,,,4885743,7679792
179152,890114076,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,15519511,,,,,,,,,
179152,890114076,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,24429496,,,,,,,,,
179154,900423076,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,5809558,,,,,,,,,
179154,900423076,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-23053122,,,,,,,,,
179164,900018278,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,10174,,,,,,,,,10174
179164,900018278,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-21571,,,,,,,,,-21571
179166,900983976,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-8801410,,,,,,,,,
179166,900983976,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-7997559,,,,,,,,,
179172,860036374,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,346051,,,,,,,,,
179172,860036374,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,205396,,,,,,,,,
179177,860523574,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,186658,,,,,,,,,
179177,860523574,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,103097,,,,,,,,,
179184,811045777,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,210506,,,,,,,,,
179184,811045777,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,128816,,,,,,,,,
179210,900352277,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,136927,,,,,,,,,
179210,900352277,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,90818,,,,,,,,,
179268,800188578,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,722707,,,,,,,,,
179268,800188578,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,92936180,,,,,,,,,
179275,800181975,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4868792,,,,,,,,1254976,6123768
179275,800181975,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3741098,,,,,,,,,3741098
179307,900062985,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,918026,,,,,,,,,
179307,900062985,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4296139,,,,,,,,,
179321,800185776,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,364811,,,,,,,,,364811
179321,800185776,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,387742,,,,,,,,,387742
179336,813007077,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,144098,,,,,,,,,
179336,813007077,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,110200,,,,,,,,,
179338,890306172,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4392448,,,,,,,,,
179338,890306172,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3249938,,,,,,,,,
179353,890200179,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4489070,,,,,,,,,4489070
179353,890200179,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,974445,,,,,,,,,974445
179358,900308782,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1937050,,,,,,,,,
179358,900308782,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1640552,,,,,,,,,
179400,900319291,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,148117,0,0,0,0,0,0,,0,148117
179400,900319291,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,765103,0,0,0,0,0,0,,0,765103
179423,807006174,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,5252615,,,,,,,,-205514,5047101
179423,807006174,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,211287,,,,,,,,,211287
179426,890406491,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1465727,,,,,,,,,
179426,890406491,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,935918,,,,,,,,,
179448,901032289,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,46242263,,,,,,,,-7657343,38584920
179448,901032289,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,46043795,,,,,,,,18461850,64505645
179456,900552776,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,27040,,,4945425,4945425,,,,8728757,8755797
179456,900552776,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,31937,,0,,0,,,,0,31937
179459,830095937,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,9045851,0,0,0,0,0,0,,-2177657,6868194
179459,830095937,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1591505,0,0,0,0,0,0,,-1211112,-2802617
179461,860009487,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3737726,,,,,,,,,
179461,860009487,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,13228539,,,,,,,,,
179479,860027583,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4278515,,,,,,,,10844447,15122962
179479,860027583,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3741094,,,,,,,,,3741094
179483,891855774,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-806560,,,213236,213236,,,,213236,-593324
179483,891855774,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-2753506,,,,,,,,,-2753506
179486,890911296,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-39492,,,,,,,,,-39492
179486,890911296,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-2844,,,,,,,,,
179519,800133177,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,45812496,,,,,,,,,
179519,800133177,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,50224016,,,,,,,,,
179526,900536676,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1093099,,,,,,,,,
179526,900536676,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1016758,,,,,,,,,
179554,804006673,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,664220,,,,,,,,,664220
179554,804006673,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,193579,,,,,,,,,193579
179563,900010077,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1966398,,,,,,,,,1966398
179563,900010077,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,685702,,,,,,,,,685702
179568,830068483,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-329557,,,,,,,,,
179568,830068483,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,316175,,,,,,,,,
